ORIGINAL,uri
"Langford, Richard, 1826-1909.",/agents/people/14523
"Longyear, Ephraim, 1827-1889.",/agents/people/14524
"Field, Moses W., 1828-1889.",/agents/people/14525
"Whittemore, James Olin, 1828-1889.",/agents/people/14526
"Pryor, Roger Atkinson, 1828-1919.",/agents/people/14527
"Geronimo, Apache chief, 1829-1909.",/agents/people/14528
"Jacobi, A. (Abraham), 1830-1919.",/agents/people/14529
"Clisbee, Charles West, 1833-1889.",/agents/people/14530
"Green, Sullivan Dexter, 1833-1889.",/agents/people/14531
"Ingersoll, Robert Green, 1833-1899.",/agents/people/14532
"Swineford, A. P. (Alfred P.), 1834-1909.",/agents/people/14533
"Hitchcock, Ethan Allen, 1835-1909.",/agents/people/14534
"Lawton, Charles De Witt, 1835-1909.",/agents/people/14535
"Carnegie, Andrew, 1835-1919.",/agents/people/14536
"Goodrich, Fred Stanley, 1836-1919.",/agents/people/14537
"Hitchcock, Charles H. (Charles Henry), 1836-1919.",/agents/people/14538
"Toy, Crawford Howell, 1836-1919.",/agents/people/14539
"Allmendinger, Elizabeth C., 1837-1909.",/agents/people/14540
"Garrison, William Lloyd, 1838-1909.",/agents/people/14541
"Allen, Edward Payson, 1839-1909.",/agents/people/14542
"Adams, Edward Francis, 1839-1939.",/agents/people/14543
"Morris, George Sylvester, 1840-1889.",/agents/people/14544
"McIlvaine, Charles, 1840-1909.",/agents/people/14545
"Tyler, John, 1841-1889.",/agents/people/14546
"Howell, Seymour, 1841-1909.",/agents/people/14547
"Sayers, Joseph Draper, 1841-1929.",/agents/people/14548
"Millöcker, Carl, 1842-1899.",/agents/people/14549
"Weston, Isaac M. (Isaac Mellen), 1845-1899.",/agents/people/14550
"Belknap, Charles Eugene, 1846-1929.",/agents/people/14551
"Canfield, James Hulme, 1847-1909.",/agents/people/14552
"Hill, Albert Ross, 1847-1909.",/agents/people/14553
"Hill, Arthur, 1847-1909.",/agents/people/14554
"McKim, Charles Follen, 1847-1909.",/agents/people/14555
"Osler, William, Sir, 1849-1919.",/agents/people/14556
"Bashford, James Whitford, 1849-1919.",/agents/people/14557
"Doyle, Edward H., 1849-1919.",/agents/people/14558
"Dutton, Samuel Train, 1849-1919.",/agents/people/14559
"Wilcox, Ella Wheeler, 1850-1919.",/agents/people/14560
"Foch, Ferdinand, 1851-1929.",/agents/people/14561
"Vaughan, Victor C. (Victor Clarence), 1851-1929.",/agents/people/14562
"Carrow, Flemming, 1852-1929.",/agents/people/14563
"Matthews, Brander, 1852-1929.",/agents/people/14564
"Thomas, Calvin, 1854-1919.",/agents/people/14565
"Otis, William Augustus, 1855-1929.",/agents/people/14566
"Rea, Samuel, 1855-1929.",/agents/people/14567
"Lombard, Warren P. (Warren Plimpton), 1855-1939.",/agents/people/14568
"Mellon, Andrew W. (Andrew William), 1855-1939.",/agents/people/14569
"Sligh, Robert Burns, 1856-1879.",/agents/people/14570
"Bell, James Franklin, 1856-1919.",/agents/people/14571
"Dana, John Cotton, 1856-1929.",/agents/people/14572
"Earle, Franklin Sumner, 1856-1929.",/agents/people/14573
"Jenks, Jeremiah Whipple, 1856-1929.",/agents/people/14574
"Freud, Sigmund, 1856-1939.",/agents/people/14575
"Veblen, Thorstein, 1857-1929.",/agents/people/14576
"Hunsaker, Walter Jerome, 1857-1939.",/agents/people/14577
"Pond, Irving K. (Irving Kane), 1857-1939.",/agents/people/14578
"Poole, Reginald Lane, 1857-1939.",/agents/people/14580
"Pritchett, Henry Smith, 1857-1939.",/agents/people/14581
"Roosevelt, Theodore, 1858-1919.",/agents/people/14582
"Towsley, Frank A., 1858-1919.",/agents/people/14583
"Traubel, Horace, 1858-1919.",/agents/people/14584
"Pond, Allen Bartlit, 1858-1929.",/agents/people/14585
"Cabot, William Brooks, 1858-1949.",/agents/people/14586
"Lunden, Herman, 1859-1929.",/agents/people/14587
"Niblack, Albert Parker, 1859-1929.",/agents/people/14588
"Brucker, Roberta Hawn, 1859-1939.",/agents/people/14589
"Lee, Frederic S. (Frederic Schiller), 1859-1939.",/agents/people/14590
"Bridgman, Howard Allen, 1860-1929.",/agents/people/14591
"Patton, Robert H. (Robert Howard), 1860-1939.",/agents/people/14592
"Richardson, Ernest Cushing, 1860-1939.",/agents/people/14593
"Sargent, John Garibaldi, 1860-1939.",/agents/people/14594
"Osborn, Chase S. (Chase Salmon), 1860-1949.",/agents/people/14595
"Herbst, Hartwig Heinrich, 1861-1929.",/agents/people/14596
"Wenley, R. M. (Robert Mark), 1861-1929.",/agents/people/14597
"Kennely, Arthur Edwin, 1861-1939.",/agents/people/14600
"Mayo, William James, 1861-1939.",/agents/people/14601
"Seligman, Edwin Robert Anderson, 1861-1939.",/agents/people/14602
"Colt, Harris Dunscomb, 1861-1959.",/agents/people/14603
"Brent, Charles Henry, 1862-1929.",/agents/people/14604
"Underwood, Oscar Wilder, 1862-1929.",/agents/people/14605
"Whitney, Caspar, 1862-1929.",/agents/people/14606
"Gilbert, Newton W. (Newton Whiting), 1862-1939.",/agents/people/14607
"Swanson, Claude Augustus, 1862-1939.",/agents/people/14608
"Porter, William Townsend, 1862-1949.",/agents/people/14609
"McCormick, John Newton, 1863-1939.",/agents/people/14610
"Fetter, Frank A. (Frank Albert), 1863-1949.",/agents/people/14611
"Gorman, Nellie Bingham, 1863-1949.",/agents/people/14612
"Cooley, Charles Horton, 1864-1929.",/agents/people/14613
"Inglis, J. Gall (James Gall), 1864-1939",/agents/people/14614
"Jeffries, Edward J., 1864-1939.",/agents/people/14615
"Waldo, Dwight Bryant, 1864-1939.",/agents/people/14616
"Booth, George G. (George Gough), 1864-1949.",/agents/people/14617
"Boyd, Carrie Lucy, 1864-1949.",/agents/people/14618
"Hampton, Will E., 1864-1959.",/agents/people/14619
"Fellows, Grant, 1865-1929.",/agents/people/14620
"Slosson, Edwin Emery, 1865-1929.",/agents/people/14621
"Riggs, Henry Earle, 1865-1949.",/agents/people/14622
"Dame, Gilman Marston, 1866-1939.",/agents/people/14623
"Patton, Carl S. (Carl Safford), 1866-1939.",/agents/people/14624
"Wood, Henry A. Wise (Henry Alexander Wise), 1866-1939.",/agents/people/14625
"Seashore, Carl E. (Carl Emil), 1866-1949.",/agents/people/14626
"Flexner, Abraham, 1866-1959.",/agents/people/14627
"Farrand, Livingston, 1867-1939.",/agents/people/14628
"Wright, Frank Lloyd, 1867-1959.",/agents/people/14629
"Sargent, Walter, 1868-1929",/agents/people/14630
"Bristol, Mark L. (Mark Lambert), 1868-1939.",/agents/people/14631
"Johnston, John Black, 1868-1939.",/agents/people/14632
"Rosenthal, Lessing, 1868-1949.",/agents/people/14633
"Howells, John Mead, 1868-1959.",/agents/people/14634
"O'Brien, Patrick H. (Patrick Henry), 1868-1959",/agents/people/14635
"Cowles, Henry Chandler, 1869-1939.",/agents/people/14636
"Cushing, Harvey, 1869-1939.",/agents/people/14637
"Angell, James Rowland, 1869-1949.",/agents/people/14638
"Bates, Henry Moore, 1869-1949.",/agents/people/14639
"Brooks, Stratton D. (Stratton Duluth), 1869-1949.",/agents/people/14640
"Hulbert, Henry Schoolcraft, 1869-1959.",/agents/people/14641
"Denby, Edwin, 1870-1929.",/agents/people/14642
"Green, Frederick Robin, 1870-1929.",/agents/people/14643
"Gore, Mr. (Thomas Pryor), 1870-1949.",/agents/people/14644
"Giannini, Amadeo Peter, 1870-1949.",/agents/people/14645
"Forbes, W. Cameron (William Cameron), 1870-1959.",/agents/people/14646
"Guffey, Joseph F., 1870-1959.",/agents/people/14647
"Washburn, Margaret Floy, 1871-1939.",/agents/people/14648
"Hammond, John Henry, 1871-1949.",/agents/people/14649
"Reed, Clyde Martin, 1871-1949.",/agents/people/14650
"Anderson, Henry Clay, 1872-1939.",/agents/people/14651
"Parsons, William Edward, 1872-1939.",/agents/people/14652
"Phelps, William Henry, 1872-1939.",/agents/people/14653
"Doubleday, Russell, 1872-1949.",/agents/people/14654
"Villard, Oswald Garrison, 1872-1949.",/agents/people/14655
"Ferry, Dexter Mason, 1872-1959.",/agents/people/14656
"Robertson, James Alexander, 1873-1939.",/agents/people/14657
"Taggart, Ganson, 1873-1959.",/agents/people/14658
"Arps, George Frederick, 1874-1939.",/agents/people/14659
"Mapes, Carl Edgar, 1874-1939.",/agents/people/14660
"Wise, Stephen S. (Stephen Samuel), 1874-1949.",/agents/people/14661
"LeRoy, James A. (James Alfred), 1875-1909.",/agents/people/14663
"Rogers, Edward Sidney, 1875-1949.",/agents/people/14664
"Wilbur, Ray L. (Ray Lyman), 1875-1949.",/agents/people/14665
"Meyer, Eugene, 1875-1959.",/agents/people/14667
"Smith, Shirley Wheeler, 1875-1959.",/agents/people/14668
"Raab, Irving T. (Irving Tomlinson), 1875-1969.",/agents/people/14669
"Hart, Joseph K. (Joseph Kinmont), 1876-1949",/agents/people/14670
"Schneidewind, Richard, 1876-1949.",/agents/people/14671
"Baxter, Percival Proctor, 1876-1969",/agents/people/14672
"Comstock, William Alfred, 1877-1949.",/agents/people/14673
"Selmon, Bertha Eugenia Loveland, 1877-1949.",/agents/people/14674
"Towne, Charles Hanson, 1877-1949.",/agents/people/14675
"Adams, James Truslow, 1878-1949.",/agents/people/14676
"Fisher, Clyde, 1878-1949.",/agents/people/14677
"Weil, Louis A., 1878-1959.",/agents/people/14678
"Fosdick, Harry Emerson, 1878-1969.",/agents/people/14679
"Notestein, Wallace, 1878-1969.",/agents/people/14680
"Stockard, Charles Rupert, 1879-1939.",/agents/people/14681
"Barrymore, Ethel, 1879-1959.",/agents/people/14682
"Miller, Janette Estelle, 1879-1969",/agents/people/14683
"Miller, Janette, 1879-1969.",/agents/people/14684
"Curtiss, Ralph Hamilton, 1880-1929.",/agents/people/14685
"Ironside, Edmund, Sir, 1880-1959.",/agents/people/14686
"Colvin, David Leigh, 1880-1959.",/agents/people/14687
"Guerard, Albert Leon, 1880-1959.",/agents/people/14688
"Marshall, George C. (George Catlett), 1880-1959.",/agents/people/14689
"Quaife, Milo Milton, 1880-1959.",/agents/people/14690
"Shaw, Wilfred B., 1880-1959.",/agents/people/14691
"Lewis, John Llewellyn, 1880-1969.",/agents/people/14692
"Turner, Edward Raymond, 1881-1929.",/agents/people/14693
"Espie, John P., 1881-1949.",/agents/people/14694
"DeMille, Cecil B. (Cecil Blount), 1881-1959.",/agents/people/14695
"Guest, Edgar A. (Edgar Albert), 1881-1959.",/agents/people/14696
"Shaw, Wilfred Byron, 1881-1959.",/agents/people/14697
"Sweet, William Warren, 1881-1959.",/agents/people/14698
"Bolton, Chester Castle, 1882-1939.",/agents/people/14699
"Holmes, Roy Hinman, 1882-1949.",/agents/people/14700
"Knapp, Burton Samuel, 1882-1959.",/agents/people/14701
"Sanford, Arthur Hawley, 1882-1959",/agents/people/14702
"Bowie, Walter Russell, 1882-1969.",/agents/people/14703
"Parmelee, Maurice, 1882-1969.",/agents/people/14704
"Donovan, William J. (William Joseph), 1883-1959.",/agents/people/14705
"Carr, Leland W. (Leland Walker), 1883-1969",/agents/people/14706
"Duff, James H. (James Henderson), 1883-1969.",/agents/people/14707
"Eastman, Max, 1883-1969.",/agents/people/14708
"Gropius, Walter, 1883-1969.",/agents/people/14709
"Sapir, Edward, 1884-1939.",/agents/people/14710
"Haisley, Otto Webster, 1884-1959.",/agents/people/14711
"Tolstoy, Alexandra, 1884-1979.",/agents/people/14712
"Fitzgerald, Frank Dwight, 1885-1939.",/agents/people/14713
"Parker, Dewitt Henry, 1885-1949.",/agents/people/14714
"Gillespie, Glenn C. (Glenn Carlton), 1885-1959",/agents/people/14715
"Mulder, Arnold, 1885-1959.",/agents/people/14716
"Richey, Lawrence, 1885-1959.",/agents/people/14717
"Williams, Charl Ormond, 1885-1969",/agents/people/14718
"Upson, Lent Dayton, 1886-1949.",/agents/people/14719
"Langer, William, 1886-1959.",/agents/people/14720
"McCloy, Charles H. (Charles Harold), 1886-1959.",/agents/people/14721
"Tolman, Edward Chace, 1886-1959.",/agents/people/14722
"Holtzoff, Alexander, 1886-1969",/agents/people/14723
"Mies van der Rohe, Ludwig 1886-1969.",/agents/people/14724
"Schmitt, Bernadotte Everly, 1886-1969.",/agents/people/14725
"Sharfman, I. Leo (Isaiah Leo), 1886-1969",/agents/people/14726
"Bahr, Golden C., 1887-1919.",/agents/people/14727
"Ballard, Clifford Bateman, 1887-1919.",/agents/people/14728
"Harvey, E. Newton (Edmund Newton), 1887-1959.",/agents/people/14729
"Latham, Harold Strong, 1887-1969.",/agents/people/14730
"Taylor, S. Vern (Seneca Vern), 1887-1969.",/agents/people/14731
"Weller, Carl Vernon, 1887-1969",/agents/people/14732
"Hilton, Conrad N. (Conrad Nicholson), 1887-1979.",/agents/people/14733
"Kahn, Reuben L. (Reuben Leon), 1887-1979.",/agents/people/14734
"Broun, Heywood, 1888-1939.",/agents/people/14735
"Dulles, John Foster, 1888-1959.",/agents/people/14736
"Engel, Albert Joseph, 1888-1959.",/agents/people/14737
"Nelson, Donald Marr, 1888-1959.",/agents/people/14738
"Perlman, Selig, 1888-1959",/agents/people/14739
"Ziegler, Charles M., 1888-1959.",/agents/people/14740
"Bell, Margaret, 1888-1969.",/agents/people/14741
"Kennedy, Joseph P. (Joseph Patrick), 1888-1969.",/agents/people/14742
"Lawton, James Frederick, 1888-1969.",/agents/people/14743
"Cissel, James H., 1889-1949.",/agents/people/14744
"Cole, G. D. H. (George Douglas Howard), 1889-1959.",/agents/people/14745
"Tapping, Theodore Hawley, 1889-1969.",/agents/people/14746
"Weber, Harry Behr, 1889-1969.",/agents/people/14747
"Dillman, Grover C. (Grover Cleveland), 1889-1979",/agents/people/14748
"Vaughan, Henry F. (Henry Frieze), 1889-1979",/agents/people/14749
"Murphy, Frank, 1890-1949.",/agents/people/14750
"Mattern, David E., 1890-1959.",/agents/people/14751
"Mattern, David Earl, 1890-1959.",/agents/people/14752
"Eisenhower, Dwight D. (Dwight David), 1890-1969.",/agents/people/14753
"Furstenberg, Albert Carl, 1890-1969.",/agents/people/14754
"Hồ, Chí Minh, 1890-1969.",/agents/people/14755
"Gomez, Joseph, 1890-1979.",/agents/people/14756
"Bates, George Joseph, 1891-1949.",/agents/people/14757
"Laurel, Jose P. (Jose Paciano), 1891-1959.",/agents/people/14758
"Arnold, Thurman Wesley, 1891-1969.",/agents/people/14759
"Brake, D. Hale, 1891-1979",/agents/people/14760
"Coughlin, Charles E. (Charles Coughlin), 1891-1979.",/agents/people/14761
"Davis, Jerome, 1891-1979",/agents/people/14763
"Morrill, J. L. (James Lewis), 1891-1979",/agents/people/14764
"Tugwell, Rexford G. (Rexford Guy), 1891-1979",/agents/people/14765
"Forrestal, James, 1892-1949.",/agents/people/14766
"Slichter, Sumner H. (Sumner Huber), 1892-1959.",/agents/people/14767
"Wilgress, Leolyn Dana, 1892-1969",/agents/people/14768
"Bennett, Harry Herbert, 1892-1979.",/agents/people/14769
"Fulcher, Earl, 1892-1979.",/agents/people/14770
"Grier, John William, 1892-1979.",/agents/people/14771
"Griffin, Clare E. (Clare Elmer), 1892-1979",/agents/people/14772
"Pickford, Mary, 1892-1979.",/agents/people/14773
"Saltonstall, Leverett, 1892-1979",/agents/people/14774
"Williams, Allan M. (Allan Mackenzie), 1892-1979.",/agents/people/14775
"Carroll, Eber Malcolm, 1893-1959.",/agents/people/14776
"Brownrigg, William, 1893-1969.",/agents/people/14777
"Dulles, Allen Welsh, 1893-1969.",/agents/people/14778
"Wolcott, Jesse Paine, 1893-1969.",/agents/people/14779
"Easlick, Kenneth A. (Kenneth Alexander), 1893-1979.",/agents/people/14780
"Rutledge, Wiley Blount, 1894-1949.",/agents/people/14781
"Quarles, Donald Aubrey, 1894-1959.",/agents/people/14782
"Pegler, Westbrook, 1894-1969.",/agents/people/14783
"Hubbs, Carl L. (Carl Leavitt), 1894-1979.",/agents/people/14784
"Potofsky, Jacob S. (Jacob Samuel), 1894-1979",/agents/people/14785
"Richards, James P. (James Prioleau), 1894-1979",/agents/people/14786
"Jenks, Stillman Visscher, 1895-1919.",/agents/people/14787
"Gibson, Kenneth Richard, 1895-1959.",/agents/people/14788
"McLeod, Clarence John, 1895-1959.",/agents/people/14789
"Adams, James P. (James Pickwell), 1895-1969.",/agents/people/14790
"Titterington, Paul Francis, 1895-1969.",/agents/people/14791
"Diefenbaker, John G., 1895-1979.",/agents/people/14792
"Sheen, Fulton J. (Fulton John), 1895-1979.",/agents/people/14793
"Whitaker, Arthur Preston, 1895-1979.",/agents/people/14794
"Koelz, Walter, 1895-1989",/agents/people/14795
"McCloy, John J. (John Jay), 1895-1989",/agents/people/14796
"Dow, William G. (William Gould), 1895-1999",/agents/people/14797
"Aga-Oglu, Mehmet, 1896-1949",/agents/people/14798
"Coffey, Hobart R., 1896-1969.",/agents/people/14799
"Thye, Edward John, 1896-1969",/agents/people/14800
"Wilson, Kenneth L. (Kenneth Leon), 1896-1979.",/agents/people/14801
"Wedemeyer, Albert C. (Albert Coady), 1896-1989",/agents/people/14802
"Chamberlin, William Henry, 1897-1969.",/agents/people/14803
"Kennedy, James Alexander, 1897-1969.",/agents/people/14804
"Pearson, Drew, 1897-1969.",/agents/people/14805
"Capehart, Homer E. (Homer Earl), 1897-1979.",/agents/people/14806
"Hubbell, Theodore Huntington, 1897-1989.",/agents/people/14807
"Harrison, George Russell, 1898-1979",/agents/people/14809
"Cowley, Malcolm, 1898-1989.",/agents/people/14810
"Ehrmann, Howard M. (Howard Meredith), 1898-1989",/agents/people/14811
"Stettinius, Edward R. (Edward Reilly), 1900-1949.",/agents/people/14812
"Breakey, James Ritchison, 1900-1969.",/agents/people/14813
"Hall, Leonard W. (Leonard Wood), 1900-1979",/agents/people/14814
"Pepper, Claude, 1900-1989",/agents/people/14815
"Gibson, Ernest W., 1901-1969.",/agents/people/14816
"Teed, Reed Wallace, 1901-1979.",/agents/people/14817
"Parsons, Talcott, 1902-1979",/agents/people/14818
"Leone, Lucile Petry, 1902-1999.",/agents/people/14819
"Ganley, Nat, 1903-1969.",/agents/people/14820
"Stone, Irving, 1903-1989",/agents/people/14821
"Vorhees, Donald, 1903-1989.",/agents/people/14822
"Reichart, Walter Albert, 1903-1999.",/agents/people/14823
"Dodd, Bella V., 1904-1969",/agents/people/14824
"Bromage, Arthur W. (Arthur Watson), 1904-1979.",/agents/people/14825
"Carroll, Gladys Hasty, 1904-1999",/agents/people/14826
"Herzberg, Gerhard, 1904-1999",/agents/people/14827
"Purdy, G. Flint (George Flint), 1905-1969",/agents/people/14828
"Cameron, George G. (George Glenn), 1905-1979",/agents/people/14829
"Follo, Charles (Charles L.), 1905-1979",/agents/people/14830
"Magnuson, Warren G. (Warren Grant), 1905-1989",/agents/people/14831
"Montagu, Ashley, 1905-1999.",/agents/people/14832
"Cantril, Hadley, 1906-1969.",/agents/people/14833
"Pressman, Lee, 1906-1969",/agents/people/14834
"Cain, Harry P. (Harry Pulliam), 1906-1979",/agents/people/14835
"Wyllie, Cleland B., 1906-1979.",/agents/people/14836
"Shock, Nathan W. (Nathan Wetherill), 1906-1989",/agents/people/14837
"Springer, Harvey H., 1907-1969",/agents/people/14838
"Merry, Ellis B., 1907-1989.",/agents/people/14839
"Humphreys, R. A. (Robert Arthur), 1907-1999",/agents/people/14840
"Nevills, Norman D., 1908-1949.",/agents/people/14841
"Rockefeller, Nelson A. (Nelson Aldrich), 1908-1979.",/agents/people/14842
"Stevenson, Charles L. (Charles Leslie), 1908-1979.",/agents/people/14843
"Hamblen, Stuart, 1908-1989",/agents/people/14844
"Marshall, Charles Burton, 1908-1999",/agents/people/14845
"Woodward, C. Vann (Comer Vann), 1908-1999",/agents/people/14846
"Bourquin, Jessie, 1909-1999.",/agents/people/14847
"McVaugh, Rogers, 1909-2009",/agents/people/14848
"Alsop, Joseph, 1910-1989",/agents/people/14849
