IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_0107,Devel-6/30,,"Duderstadt, James J.",,2015,6/30/1987,,Devel-6?30 | Speeches-JJDS1-jjd609.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0108,E&V Conf,,"Duderstadt, James J.",,2015,3/6/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd610.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0109,Ed for Change,,"Duderstadt, James J.",,2015,3/22/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd611.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0110,"Educ-Change, 1",,"Duderstadt, James J.",,2015,11/10/1986,,Speeches-JJDS1-jjd612.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0111,Engineering,,"Duderstadt, James J.",,2015,9/18/1986,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd613.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0112,EXPRES,,"Duderstadt, James J.",,2015,9/10/1986,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd614.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0113,Genetics,,"Duderstadt, James J.",,2015,3/5/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd615.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0114,High Tech-3/87,,"Duderstadt, James J.",,2015,3/1/1987,,High Tech-3?87 | Speeches-JJDS1-jjd616.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0115,"Honor Society, 1",,"Duderstadt, James J.",,2015,11/10/1986,,Speeches-JJDS1-jjd617.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0116,"Leadership, 1",,"Duderstadt, James J.",,2015,12/20/1986,,Speeches-JJDS1-jjd618.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0117,"Legislators-86, 1",,"Duderstadt, James J.",,2015,12/10/1986,,Speeches-JJDS1-jjd619.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0118,LSA,,"Duderstadt, James J.",,2015,9/7/1986,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd620.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0119,MedSch-4/6,,"Duderstadt, James J.",,2015,5/6/1986,,MedSch-4?6 | Speeches-JJDS1-jjd621.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0120,Minority Ed,,"Duderstadt, James J.",,2015,6/3/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd769.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0121,MITN,,"Duderstadt, James J.",,2015,1/8/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd770.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0122,Niara Party,,"Duderstadt, James J.",,2015,1/11/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd771.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0123,Nursing,,"Duderstadt, James J.",,2015,6/11/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd772.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0124,Physics-85,,"Duderstadt, James J.",,2015,8/25/1985,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd774.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0125,Physics-87,,"Duderstadt, James J.",,2015,1/18/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd775.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0126,Pluralism,,"Duderstadt, James J.",,2015,6/16/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd776.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0127,Reunion-6/87,,"Duderstadt, James J.",,2015,6/6/1987,,Reunion-6?87 | Speeches-JJDS1-jjd777.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0128,"Rose Bowl, 1",,"Duderstadt, James J.",,2015,12/26/1986,,Speeches-JJDS1-jjd778.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0129,Rotary,,"Duderstadt, James J.",,2015,1/4/1986,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd779.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0130,Sen Assem - 5/87,,"Duderstadt, James J.",,2015,5/17/1987,,Sen Assem - 5?87 | Speeches-JJDS1-jjd780.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0131,"Senate Assembly, 1",,"Duderstadt, James J.",,2015,10/18/1986,,Speeches-JJDS1-jjd781.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0132,SPRL,,"Duderstadt, James J.",,2015,2/13/1987,,"Word Work File D 2030, 1 | Speeches-JJDS1-jjd782.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0133,StrFnd-5/19,,"Duderstadt, James J.",,2015,5/18/1986,,StrFnd-5?19 | Speeches-JJDS1-jjd783.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0134,"Alumni-Rose Bowl, 1",,"Duderstadt, James J.",,2015,10/16/1988,,Speeches-JJDS10-jjd1565.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0135,Athletes Reception,,"Duderstadt, James J.",,2015,2/7/1988,,"Word Work File D 2030, 1 | Speeches-JJDS10-jjd1566.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0136,"Football, 1",,"Duderstadt, James J.",,2015,10/17/1987,,Speeches-JJDS10-jjd1567.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0137,"Football Bust, 1",,"Duderstadt, James J.",,2015,11/30/1987,,Speeches-JJDS10-jjd1568.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0138,"Football Bust-88, 1",,"Duderstadt, James J.",,2015,11/27/1988,,Speeches-JJDS10-jjd1569.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0139,"Football Bust-89, 1",,"Duderstadt, James J.",,2015,12/26/1988,,Speeches-JJDS10-jjd1570.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0140,General Talk-Rose Bowl,,"Duderstadt, James J.",,2015,9/22/1988,,"Word Work File D 2030, 1 | Speeches-JJDS10-jjd1571.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0141,"M-Club Talk, 1",,"Duderstadt, James J.",,2015,10/14/1989,,Speeches-JJDS10-jjd1572.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0142,"Rose Bowl, 1",,"Duderstadt, James J.",,2015,12/26/1986,,Speeches-JJDS10-jjd1573.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0143,"Rose Bowl (89-90), 1",,"Duderstadt, James J.",,2015,11/26/1989,,Speeches-JJDS10-jjd1574.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0144,"Rose Bowl-1989, 1",,"Duderstadt, James J.",,2015,12/27/1988,,Speeches-JJDS10-jjd1575.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0145,"Alumni Scholars, 1",,"Duderstadt, James J.",,2015,10/17/1987,,Speeches-JJDS2-jjd784.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0146,Athletes Reception,,"Duderstadt, James J.",,2015,2/7/1988,,"Word Work File D 2030, 1 | Speeches-JJDS2-jjd785.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0147,Computer-Medicine,,"Duderstadt, James J.",,2015,2/19/1988,,"Word Work File D 2030, 1 | Speeches-JJDS2-jjd789.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0148,Deans TermEnd Dinner,,"Duderstadt, James J.",,2015,4/23/1988,,"Word Work File D 2030, 1 | Speeches-JJDS2-jjd790.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0149,"Deans-HTS, 1",,"Duderstadt, James J.",,2015,11/10/1987,,Speeches-JJDS2-jjd791.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0150,Deans/EO Kickoff,,"Duderstadt, James J.",,2015,9/7/1987,,Deans?EO Kickoff | Speeches-JJDS2-jjd792.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0151,Eng Comm-88,,"Duderstadt, James J.",,2015,4/30/1988,,"Word Work File D 2030, 1 | Speeches-JJDS2-jjd793.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0152,"Faculty Dinners, 1",,"Duderstadt, James J.",,2015,10/4/1987,,Speeches-JJDS2-jjd794.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0153,"Football, 1",,"Duderstadt, James J.",,2015,10/17/1987,,Speeches-JJDS2-jjd795.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0154,"Football Bust, 1",,"Duderstadt, James J.",,2015,11/30/1987,,Speeches-JJDS2-jjd796.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0155,Freshman Convocation 1.0,,"Duderstadt, James J.",,2015,9/6/1987,,"Word Work File D 2030, 1 | Speeches-JJDS2-jjd797.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0156,"GR Econ-10/26, 1",,"Duderstadt, James J.",,2015,10/25/1987,,Speeches-JJDS2-jjd799.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0157,"Grad Ed, 1",,"Duderstadt, James J.",,2015,11/6/1987,,Speeches-JJDS2-jjd800.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0158,Grad Welcome 1.0,,"Duderstadt, James J.",,2015,9/6/1987,,"Word Work File D 2030, 1 | Speeches-JJDS2-jjd801.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0159,"Homecoming, 1",,"Duderstadt, James J.",,2015,10/31/1987,,Speeches-JJDS2-jjd802.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
