IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_1890,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Campaign Pitch-Alumni",,"Duderstadt, James J.",,12/3/1990 0:00,2015,12/3/1990 0:00,\9811_0001\data\original-records\Speeches\1991-92\Campaign Pitch-Alumni | \9811_0001\data\Speeches\JJDS6\jjd1311.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1891,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Cazzie",,"Duderstadt, James J.",,6/3/1992 0:00,2015,6/3/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Cazzie | \9811_0001\data\Speeches\JJDS6\jjd1312.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1892,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Cong Bkft 2.0",,"Duderstadt, James J.",,3/9/1992 0:00,2015,3/9/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Cong Bkft 2.0 | \9811_0001\data\Speeches\JJDS6\jjd1313.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1893,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Congressional Breakfast-92",,"Duderstadt, James J.",,3/7/1992 0:00,2015,3/7/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Congressional Breakfast-92 | \9811_0001\data\Speeches\JJDS6\jjd1314.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1894,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - development Advisory Group",,"Duderstadt, James J.",,12/4/1991 0:00,2015,12/4/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\development Advisory Group | \9811_0001\data\Speeches\JJDS6\jjd1315.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1895,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Economic Strategy 2.0_",,"Duderstadt, James J.",,3/6/1992 0:00,2015,3/6/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Economic Strategy 2.0_ | \9811_0001\data\Speeches\JJDS6\jjd1316.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1897,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Essay Subjects",,"Duderstadt, James J.",,4/3/1992 0:00,2015,4/3/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Essay Subjects | \9811_0001\data\Speeches\JJDS6\jjd1318.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1898,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Essay-Academic Leadership",,"Duderstadt, James J.",,4/3/1992 0:00,2015,4/3/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Essay-Academic Leadership | \9811_0001\data\Speeches\JJDS6\jjd1319.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1899,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - fiscal video outline",,"Duderstadt, James J.",,4/8/1992 0:00,2015,4/8/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\fiscal video outline | \9811_0001\data\Speeches\JJDS6\jjd1320.pdf,Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1900,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Fresh Convocation 4.3",,"Duderstadt, James J.",,8/28/1990 0:00,2015,8/28/1990 0:00,\9811_0001\data\original-records\Speeches\1991-92\Fresh Convocation 4.3 | \9811_0001\data\Speeches\JJDS6\jjd1321.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1901,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Freshman Parent_",,"Duderstadt, James J.",,8/28/1991 0:00,2015,8/28/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Freshman Parent_ | \9811_0001\data\Speeches\JJDS6\jjd1322.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1902,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Freshperson Welcome 5.1",,"Duderstadt, James J.",,9/1/1991 0:00,2015,9/1/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Freshperson Welcome 5.1 | \9811_0001\data\Speeches\JJDS6\jjd1324.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1903,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Freshperson Welcome 5.2",,"Duderstadt, James J.",,9/1/1991 0:00,2015,9/1/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Freshperson Welcome 5.2 | \9811_0001\data\Speeches\JJDS6\jjd1324.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1908,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Investments",,"Duderstadt, James J.",,1/27/1991 0:00,2015,1/27/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Investments | \9811_0001\data\Speeches\JJDS6\jjd1329.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1909,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - ITIC",,"Duderstadt, James J.",,5/30/1992 0:00,2015,5/30/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\ITIC | \9811_0001\data\Speeches\JJDS6\jjd1330.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1911,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - New Talks",,"Duderstadt, James J.",,9/23/1990 0:00,2015,9/23/1990 0:00,\9811_0001\data\original-records\Speeches\1991-92\New Talks | \9811_0001\data\Speeches\JJDS6\jjd1332.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1912,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Odds and Ends I",,"Duderstadt, James J.",,5/2/1991 0:00,2015,5/2/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Odds and Ends I | \9811_0001\data\Speeches\JJDS6\jjd1333.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1913,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Parents Orientation 5.1",,"Duderstadt, James J.",,8/31/1991 0:00,2015,8/31/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Parents Orientation 5.1 | \9811_0001\data\Speeches\JJDS6\jjd1334.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1915,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Peter Raven",,"Duderstadt, James J.",,2/7/1991 0:00,2015,2/7/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Peter Raven | \9811_0001\data\Speeches\JJDS6\jjd1336.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1916,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Presidential Essays",,"Duderstadt, James J.",,5/25/1992 0:00,2015,5/25/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Presidential Essays | \9811_0001\data\Speeches\JJDS6\jjd1338.pdf,Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1917,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Presidents’ Weekend Finale",,"Duderstadt, James J.",,9/24/1991 0:00,2015,9/24/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Presidents’ Weekend Finale | \9811_0001\data\Speeches\JJDS6\jjd1339.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1918,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - President’s Weekend 3.0_",,"Duderstadt, James J.",,9/25/1991 0:00,2015,9/25/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\President’s Weekend 3.0_ | \9811_0001\data\Speeches\JJDS6\jjd1337.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1919,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Progress Talk",,"Duderstadt, James J.",,12/1/1991 0:00,2015,12/1/1991 0:00,\9811_0001\data\original-records\Speeches\1991-92\Progress Talk | \9811_0001\data\Speeches\JJDS6\jjd1340.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1920,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Quotes",,"Duderstadt, James J.",,9/30/1990 0:00,2015,9/30/1990 0:00,\9811_0001\data\original-records\Speeches\1991-92\Quotes | \9811_0001\data\Speeches\JJDS6\jjd1341.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1923,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Reality Notes 1.0",,"Duderstadt, James J.",,7/4/1992 0:00,2015,7/4/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Reality Notes 1.0 | \9811_0001\data\Speeches\JJDS6\jjd1344.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1924,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Reality Test",,"Duderstadt, James J.",,3/24/1992 0:00,2015,3/24/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Reality Test | \9811_0001\data\Speeches\JJDS6\jjd1345.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1925,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Reality Test 1.0",,"Duderstadt, James J.",,3/30/1992 0:00,2015,3/30/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Reality Test 1.0 | \9811_0001\data\Speeches\JJDS6\jjd1346.pdf,Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1926,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1991-1992 Speeches - Research Videotape",,"Duderstadt, James J.",,6/5/1992 0:00,2015,6/5/1992 0:00,\9811_0001\data\original-records\Speeches\1991-92\Research Videotape | \9811_0001\data\Speeches\JJDS6\jjd1347.pdf,Original version: Original format not identified | Preservation version,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
